year,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),sex_female,sex_male,age_15-24 years,age_25-34 years,age_35-54 years,age_5-14 years,age_55-74 years,age_75+ years,generation_Boomers,generation_G.I. Generation,generation_Generation X,generation_Generation Z,generation_Millenials,generation_Silent,continent_AF,continent_AS,continent_EU,continent_NA,continent_OC,continent_SA
1995,0.6672682909316786,0.31,1.4763513509231685,0.8764245434171576,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1996,-0.07351989591428192,75.52,1.4158434824586659,0.8090257428419059,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1996,1.6555397560182266,29.6,1.4158434824586659,0.8090257428419059,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1996,2.44172927559379,26.53,1.4158434824586659,0.8090257428419059,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1996,0.5004644080146419,20.78,1.4158434824586659,0.8090257428419059,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1996,1.3594341045503282,20.12,1.4158434824586659,0.8090257428419059,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1996,2.011336911947624,12.86,1.4158434824586659,0.8090257428419059,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1996,0.722383872781354,12.61,1.4158434824586659,0.8090257428419059,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1996,2.3326996111277114,8.54,1.4158434824586659,0.8090257428419059,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1996,1.2317172924348467,5.27,1.4158434824586659,0.8090257428419059,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1996,0.6610818480710008,3.54,1.4158434824586659,0.8090257428419059,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1996,0.7350635242643961,0.76,1.4158434824586659,0.8090257428419059,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1996,0.6726111279477186,0.29,1.4158434824586659,0.8090257428419059,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1997,-0.06048235104260547,70.58,1.2197965226329621,0.6117002677877321,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1997,1.6976689206231732,30.05,1.2197965226329621,0.6117002677877321,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1997,2.4753968179388837,27.56,1.2197965226329621,0.6117002677877321,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1997,0.5267695720792596,20.54,1.2197965226329621,0.6117002677877321,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1997,1.3142628461419903,19.25,1.2197965226329621,0.6117002677877321,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1997,0.7128741341690723,12.95,1.2197965226329621,0.6117002677877321,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1997,2.017421099554406,12.07,1.2197965226329621,0.6117002677877321,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1997,2.3689490986336668,8.38,1.2197965226329621,0.6117002677877321,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1997,1.1926046578198175,5.58,1.2197965226329621,0.6117002677877321,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1997,0.6553811176663266,3.22,1.2197965226329621,0.6117002677877321,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1997,0.7306921121603634,0.6,1.2197965226329621,0.6117002677877321,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1997,0.6663991212735669,0.18,1.2197965226329621,0.6117002677877321,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1998,-0.05030795328000307,68.33,1.2366759777236052,0.6282720074421341,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1998,1.7272206889989732,29.55,1.2366759777236052,0.6282720074421341,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1998,2.5205680763472214,25.96,1.2366759777236052,0.6282720074421341,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1998,1.2442691248505195,18.64,1.2366759777236052,0.6282720074421341,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1998,0.545149953966976,17.63,1.2366759777236052,0.6282720074421341,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1998,0.7134876656924454,12.71,1.2366759777236052,0.6282720074421341,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1998,2.0143278781240674,10.78,1.2366759777236052,0.6282720074421341,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1998,2.4146060694980083,7.57,1.2366759777236052,0.6282720074421341,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1998,1.1355462261461275,4.74,1.2366759777236052,0.6282720074421341,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1998,0.6567104359669681,3.51,1.2366759777236052,0.6282720074421341,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1998,0.7192139599105934,0.73,1.2366759777236052,0.6282720074421341,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1998,0.657963062827188,0.36,1.2366759777236052,0.6282720074421341,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1999,-0.04092603373509081,62.03,1.2069099904921727,0.5976169363242466,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1999,1.7580506480484668,27.76,1.2069099904921727,0.5976169363242466,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1999,2.575249073367841,24.02,1.2069099904921727,0.5976169363242466,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1999,0.5625077833157374,18.52,1.2069099904921727,0.5976169363242466,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1999,1.1675009929884719,17.65,1.2069099904921727,0.5976169363242466,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1999,0.7220259793927197,12.74,1.2069099904921727,0.5976169363242466,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1999,2.0169609509118764,10.73,1.2069099904921727,0.5976169363242466,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1999,2.4651201649223857,7.63,1.2069099904921727,0.5976169363242466,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1999,1.0695915873835293,4.4,1.2069099904921727,0.5976169363242466,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1999,0.6653765687346119,2.99,1.2069099904921727,0.5976169363242466,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1999,0.7083237753707226,0.56,1.2069099904921727,0.5976169363242466,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1999,0.646893931593,0.21,1.2069099904921727,0.5976169363242466,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2000,-0.02723635598169581,61.5,1.0349220076625318,0.426499164557386,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2000,1.7680085203109455,28.86,1.0349220076625318,0.426499164557386,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2000,2.647460711116305,24.07,1.0349220076625318,0.426499164557386,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2000,0.5805701513638387,16.96,1.0349220076625318,0.426499164557386,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2000,1.0925918616422443,16.38,1.0349220076625318,0.426499164557386,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2000,0.7322149485290023,12.21,1.0349220076625318,0.426499164557386,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2000,1.9987561924227257,10.56,1.0349220076625318,0.426499164557386,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2000,2.5348106993860564,7.09,1.0349220076625318,0.426499164557386,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2000,1.0068608011381213,4.15,1.0349220076625318,0.426499164557386,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2000,0.6788274804701608,3.04,1.0349220076625318,0.426499164557386,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2000,0.6947874804981707,0.55,1.0349220076625318,0.426499164557386,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2000,0.6348081274969559,0.18,1.0349220076625318,0.426499164557386,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2001,-0.0080062329341078,60.99,1.0354000145197497,0.4239578115113435,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2001,1.76417803850002,27.61,1.0354000145197497,0.4239578115113435,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2001,2.7297756792259142,24.43,1.0354000145197497,0.4239578115113435,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2001,0.6001612354576779,18.22,1.0354000145197497,0.4239578115113435,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2001,1.0239486766165986,16.84,1.0354000145197497,0.4239578115113435,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2001,0.7463210608038866,12.45,1.0354000145197497,0.4239578115113435,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2001,1.9743532317186991,10.27,1.0354000145197497,0.4239578115113435,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2001,2.613914085608943,7.19,1.0354000145197497,0.4239578115113435,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2001,0.9478579858116084,3.98,1.0354000145197497,0.4239578115113435,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2001,0.6946023984886199,2.72,1.0354000145197497,0.4239578115113435,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2001,0.680295099001696,0.82,1.0354000145197497,0.4239578115113435,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2001,0.6209331120958753,0.26,1.0354000145197497,0.4239578115113435,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2002,0.013814782609057481,60.41,1.123791889216339,0.5069223994936054,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2002,1.7694400938654826,26.85,1.123791889216339,0.5069223994936054,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2002,2.794708788002097,24.17,1.123791889216339,0.5069223994936054,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2002,0.6151316602661141,18.18,1.123791889216339,0.5069223994936054,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2002,0.9636666480638529,16.08,1.123791889216339,0.5069223994936054,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002,0.7628125325140184,12.61,1.123791889216339,0.5069223994936054,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2002,1.9650321540498545,10.63,1.123791889216339,0.5069223994936054,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2002,2.6782364748812344,7.34,1.123791889216339,0.5069223994936054,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2002,0.895735926519724,4.09,1.123791889216339,0.5069223994936054,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2002,0.711125824965594,3.05,1.123791889216339,0.5069223994936054,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2002,0.6656539361108035,0.36,1.123791889216339,0.5069223994936054,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2002,0.6072365321128423,0.19,1.123791889216339,0.5069223994936054,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2003,0.039741857872396626,59.34,1.4172664505690984,0.7915009957952379,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2003,1.779131079915294,27.44,1.4172664505690984,0.7915009957952379,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2003,2.8418860388537297,24.36,1.4172664505690984,0.7915009957952379,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2003,0.6279557472952836,18.02,1.4172664505690984,0.7915009957952379,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2003,0.9072805446845261,16.09,1.4172664505690984,0.7915009957952379,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003,0.7769094418160523,11.0,1.4172664505690984,0.7915009957952379,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2003,1.9657837301659866,9.7,1.4172664505690984,0.7915009957952379,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2003,2.725868761612702,7.09,1.4172664505690984,0.7915009957952379,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2003,0.8479285276659602,4.36,1.4172664505690984,0.7915009957952379,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003,0.7256496499526416,3.31,1.4172664505690984,0.7915009957952379,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2003,0.6464639482503695,0.39,1.4172664505690984,0.7915009957952379,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2003,0.5893602686268308,0.14,1.4172664505690984,0.7915009957952379,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,0.06847711804584097,55.76,1.632944290103247,1.0009508426732394,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2004,1.7934741687410811,27.23,1.632944290103247,1.0009508426732394,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2004,2.8722047216337456,22.94,1.632944290103247,1.0009508426732394,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2004,0.6430470889414512,17.11,1.632944290103247,1.0009508426732394,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2004,0.8569198321409915,15.78,1.632944290103247,1.0009508426732394,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004,0.786841750265057,10.52,1.632944290103247,1.0009508426732394,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,1.9743678030923792,9.47,1.632944290103247,1.0009508426732394,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2004,2.757597544343937,6.55,1.632944290103247,1.0009508426732394,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2004,0.8066606079369484,3.6,1.632944290103247,1.0009508426732394,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004,0.736596074882155,2.73,1.632944290103247,1.0009508426732394,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,0.6239493864476578,0.37,1.632944290103247,1.0009508426732394,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,0.5679738379127214,0.17,1.632944290103247,1.0009508426732394,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,0.09733712962903784,52.12,1.6619515046634212,1.0283233327733219,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2005,1.8145955027094665,25.37,1.6619515046634212,1.0283233327733219,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2005,2.8869051925718976,21.88,1.6619515046634212,1.0283233327733219,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2005,0.659032652782935,15.01,1.6619515046634212,1.0283233327733219,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2005,0.8210655611913424,14.44,1.6619515046634212,1.0283233327733219,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005,1.99087486872873,9.75,1.6619515046634212,1.0283233327733219,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2005,0.7910723057568486,9.7,1.6619515046634212,1.0283233327733219,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,2.7714004697910215,6.62,1.6619515046634212,1.0283233327733219,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2005,0.7782704592454014,3.5,1.6619515046634212,1.0283233327733219,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005,0.741307741343525,2.47,1.6619515046634212,1.0283233327733219,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,0.6005477603174029,0.43,1.6619515046634212,1.0283233327733219,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,0.5457826583504544,0.2,1.6619515046634212,1.0283233327733219,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,0.12369674461635495,49.81,1.7589762204359318,1.1235711271447892,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2006,1.8375208749947032,25.62,1.7589762204359318,1.1235711271447892,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2006,2.889737918742938,20.18,1.7589762204359318,1.1235711271447892,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2006,0.6714847863260597,13.66,1.7589762204359318,1.1235711271447892,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2006,0.7972380419286127,12.67,1.7589762204359318,1.1235711271447892,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006,0.7867014049290855,9.24,1.7589762204359318,1.1235711271447892,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,2.0116142793238154,8.5,1.7589762204359318,1.1235711271447892,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2006,2.773492867923858,6.55,1.7589762204359318,1.1235711271447892,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2006,0.7603589176967959,3.2,1.7589762204359318,1.1235711271447892,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006,0.7368458333397947,2.37,1.7589762204359318,1.1235711271447892,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,0.5784486104836418,0.49,1.7589762204359318,1.1235711271447892,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,0.5253615172331185,0.23,1.7589762204359318,1.1235711271447892,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2007,0.14639613279048258,47.28,2.059955918604285,1.4189504738921022,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2007,1.8637501145333035,24.22,2.059955918604285,1.4189504738921022,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2007,2.8815667014041484,19.36,2.059955918604285,1.4189504738921022,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2007,0.7844880899585174,13.31,2.059955918604285,1.4189504738921022,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007,0.6795736881854633,13.21,2.059955918604285,1.4189504738921022,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2007,0.7748351939907819,9.19,2.059955918604285,1.4189504738921022,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2007,2.037768872527072,8.11,2.059955918604285,1.4189504738921022,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2007,2.765324206966416,5.86,2.059955918604285,1.4189504738921022,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2007,0.7509417200892896,3.03,2.059955918604285,1.4189504738921022,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007,0.7244923761166792,2.35,2.059955918604285,1.4189504738921022,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2007,0.5611669612990327,0.37,2.059955918604285,1.4189504738921022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2007,0.5088000006740684,0.23,2.059955918604285,1.4189504738921022,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008,0.16664829710075613,46.02,2.274877491283753,1.6325829643250487,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2008,1.8906082238833612,23.8,2.274877491283753,1.6325829643250487,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2008,2.8571064777579402,19.95,2.274877491283753,1.6325829643250487,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008,0.6842838208180249,13.09,2.274877491283753,1.6325829643250487,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2008,0.7826894200424954,12.88,2.274877491283753,1.6325829643250487,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008,0.7608993367136335,9.46,2.274877491283753,1.6325829643250487,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008,2.0658747516127898,7.74,2.274877491283753,1.6325829643250487,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2008,2.7429993286596805,6.05,2.274877491283753,1.6325829643250487,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008,0.7504516617849954,3.28,2.274877491283753,1.6325829643250487,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008,0.7092977566640771,2.81,2.274877491283753,1.6325829643250487,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008,0.5454367799541529,0.28,2.274877491283753,1.6325829643250487,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008,0.49371760636261663,0.16,2.274877491283753,1.6325829643250487,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2009,0.19304932546590092,46.5,2.0448566404414477,1.4138148229448912,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2009,1.9078050012072372,24.46,2.0448566404414477,1.4138148229448912,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,2.8191424252822923,20.42,2.0448566404414477,1.4138148229448912,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2009,0.7835360935447502,12.97,2.0448566404414477,1.4138148229448912,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009,0.6964616546425748,11.38,2.0448566404414477,1.4138148229448912,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2009,0.7452547941438913,9.31,2.0448566404414477,1.4138148229448912,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,2.083655150798274,7.89,2.0448566404414477,1.4138148229448912,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,2.7099496636862503,6.33,2.0448566404414477,1.4138148229448912,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2009,0.751510770577218,3.05,2.0448566404414477,1.4138148229448912,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009,0.6921101823130518,2.66,2.0448566404414477,1.4138148229448912,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,0.5317846810065645,0.31,2.0448566404414477,1.4138148229448912,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2009,0.4809993535212289,0.24,2.0448566404414477,1.4138148229448912,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010,0.229605323095408,46.56,2.0442303109935174,1.4161443965704303,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2010,1.918657095665032,25.22,2.0442303109935174,1.4161443965704303,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,2.7831447413390547,20.46,2.0442303109935174,1.4161443965704303,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,0.7913264100627789,14.88,2.0442303109935174,1.4161443965704303,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,0.7220574228832926,12.59,2.0442303109935174,1.4161443965704303,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2010,0.7305612254353773,10.08,2.0442303109935174,1.4161443965704303,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,2.0917187444823386,8.49,2.0442303109935174,1.4161443965704303,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,2.677017336616665,6.54,2.0442303109935174,1.4161443965704303,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,0.7574947480351828,3.68,2.0442303109935174,1.4161443965704303,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,0.6759745588864764,2.94,2.0442303109935174,1.4161443965704303,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,0.5211741645860978,0.57,2.0442303109935174,1.4161443965704303,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010,0.47108238336030844,0.16,2.0442303109935174,1.4161443965704303,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011,0.2698067205262897,47.38,2.2785460640244306,1.6455544538308904,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2011,1.9303921642402146,27.01,2.2785460640244306,1.6455544538308904,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2011,2.753032869810042,20.47,2.2785460640244306,1.6455544538308904,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011,0.8081412640133553,13.66,2.2785460640244306,1.6455544538308904,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011,0.7532304483096057,13.02,2.2785460640244306,1.6455544538308904,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2011,0.7180917084990903,9.91,2.2785460640244306,1.6455544538308904,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
